id,price,rooms,bathrooms,square_meters,zone,city,price_per_m2
983,315000,5,4,285,GBA Oeste,Castelar,1105
984,320000,4,3,200,GBA Oeste,Castelar,1600
985,398000,7,3,380,GBA Oeste,Castelar,1047
986,420000,7,2,350,GBA Oeste,Castelar,1200
987,420000,5,3,232,GBA Oeste,Castelar,1810
988,1200000,6,5,386,GBA Oeste,Castelar,3109
989,73900,3,1,59,GBA Oeste,Hurlingham,1253
990,75000,4,1,95,GBA Oeste,Hurlingham,789
991,79990,4,2,112,GBA Oeste,Hurlingham,714
992,80000,5,1,88,GBA Oeste,Hurlingham,909
993,83500,4,1,100,GBA Oeste,Hurlingham,835
994,89900,5,1,70,GBA Oeste,Hurlingham,1284
995,99999,4,2,273,GBA Oeste,Hurlingham,366
996,105000,4,1,150,GBA Oeste,Hurlingham,700
997,110000,3,1,82,GBA Oeste,Hurlingham,1341
998,124900,4,2,196,GBA Oeste,Hurlingham,637
999,125000,4,2,150,GBA Oeste,Hurlingham,833
1000,129000,4,2,95,GBA Oeste,Hurlingham,1358
1001,130000,4,1,220,GBA Oeste,Hurlingham,591
1002,135000,8,2,141,GBA Oeste,Hurlingham,957
1003,145000,5,1,129,GBA Oeste,Hurlingham,1124
1004,145000,4,2,230,GBA Oeste,Hurlingham,630
1005,149000,3,1,164,GBA Oeste,Hurlingham,909
1006,155000,4,2,95,GBA Oeste,Hurlingham,1632
1007,159999,5,2,230,GBA Oeste,Hurlingham,696
1008,165000,6,4,255,GBA Oeste,Hurlingham,647
1009,169000,3,3,127,GBA Oeste,Hurlingham,1331
1010,180000,4,3,169,GBA Oeste,Hurlingham,1065
1011,190000,5,3,200,GBA Oeste,Hurlingham,950
1012,190000,6,3,150,GBA Oeste,Hurlingham,1267
1013,199000,4,3,253,GBA Oeste,Hurlingham,787
1014,199500,4,2,130,GBA Oeste,Hurlingham,1535
1015,199500,4,2,130,GBA Oeste,Hurlingham,1535
1016,210000,4,3,123,GBA Oeste,Hurlingham,1707
1017,210000,5,3,234,GBA Oeste,Hurlingham,897
1018,215000,4,2,170,GBA Oeste,Hurlingham,1265
1019,240000,4,2,161,GBA Oeste,Hurlingham,1491
1020,250000,5,2,132,GBA Oeste,Hurlingham,1894
1021,260000,5,3,267,GBA Oeste,Hurlingham,974
1022,280000,6,4,500,GBA Oeste,Hurlingham,560
1023,290000,5,3,250,GBA Oeste,Hurlingham,1160
1024,300000,5,5,639,GBA Oeste,Hurlingham,469
1025,300000,5,3,268,GBA Oeste,Hurlingham,1119
1026,320000,6,4,300,GBA Oeste,Hurlingham,1067
1027,329000,6,2,204,GBA Oeste,Hurlingham,1613
1028,330000,6,3,193,GBA Oeste,Hurlingham,1710
1029,350000,7,4,280,GBA Oeste,Hurlingham,1250
1030,450000,5,4,386,GBA Oeste,Hurlingham,1166
1031,485000,6,5,324,GBA Oeste,Hurlingham,1497
1032,65000,3,1,100,GBA Oeste,Ituzaingo,650
1033,75000,3,1,90,GBA Oeste,Ituzaingo,833
1034,95000,4,2,148,GBA Oeste,Ituzaingo,642
1035,109000,5,2,90,GBA Oeste,Ituzaingo,1211
1036,109000,4,1,110,GBA Oeste,Ituzaingo,991
1037,114900,4,1,184,GBA Oeste,Ituzaingo,624
1038,144900,4,2,120,GBA Oeste,Ituzaingo,1208
1039,180000,5,3,132,GBA Oeste,Ituzaingo,1364
1040,180000,4,1,150,GBA Oeste,Ituzaingo,1200
1041,215000,4,3,115,GBA Oeste,Ituzaingo,1870
1042,215000,4,3,180,GBA Oeste,Ituzaingo,1194
1043,220000,4,3,141,GBA Oeste,Ituzaingo,1560
1044,230000,4,2,200,GBA Oeste,Ituzaingo,1150
1045,240000,5,4,185,GBA Oeste,Ituzaingo,1297
1046,240000,4,3,135,GBA Oeste,Ituzaingo,1778
1047,245000,6,2,170,GBA Oeste,Ituzaingo,1441
1048,250000,2,3,120,GBA Oeste,Ituzaingo,2083
1049,280000,4,3,250,GBA Oeste,Ituzaingo,1120
1050,290000,4,2,163,GBA Oeste,Ituzaingo,1779
1051,340000,4,2,250,GBA Oeste,Ituzaingo,1360
1052,349900,4,4,197,GBA Oeste,Ituzaingo,1776
1053,369000,5,3,200,GBA Oeste,Ituzaingo,1845
1054,370000,3,1,220,GBA Oeste,Ituzaingo,1682
1055,395000,4,4,230,GBA Oeste,Ituzaingo,1717
1056,410000,4,4,229,GBA Oeste,Ituzaingo,1790
1057,420000,3,4,270,GBA Oeste,Ituzaingo,1556
1058,430000,5,3,270,GBA Oeste,Ituzaingo,1593
1059,440000,4,2,179,GBA Oeste,Ituzaingo,2458
1060,470000,5,5,313,GBA Oeste,Ituzaingo,1502
1061,515000,4,2,266,GBA Oeste,Ituzaingo,1936
1062,580000,6,4,360,GBA Oeste,Ituzaingo,1611
1063,600000,6,5,300,GBA Oeste,Ituzaingo,2000
1064,791000,7,7,489,GBA Oeste,Ituzaingo,1618
1065,850000,15,4,300,GBA Oeste,Ituzaingo,2833
1066,880000,7,3,427,GBA Oeste,Ituzaingo,2061
1067,900000,5,6,600,GBA Oeste,Ituzaingo,1500
1068,79000,3,1,49,GBA Oeste,La Matanza,1612
1069,80000,2,3,60,GBA Oeste,La Matanza,1333
1070,81000,3,1,55,GBA Oeste,La Matanza,1473
1071,87500,6,2,213,GBA Oeste,La Matanza,411
1072,89000,4,2,95,GBA Oeste,La Matanza,937
1073,90000,3,2,100,GBA Oeste,La Matanza,900
1074,95000,5,3,230,GBA Oeste,La Matanza,413
1075,98000,3,1,103,GBA Oeste,La Matanza,951
1076,99000,4,2,110,GBA Oeste,La Matanza,900
1077,99000,5,2,260,GBA Oeste,La Matanza,381
1078,100000,5,3,130,GBA Oeste,La Matanza,769
1079,110000,5,1,134,GBA Oeste,La Matanza,821
1080,114900,5,1,65,GBA Oeste,La Matanza,1768
1081,115000,5,1,160,GBA Oeste,La Matanza,719
1082,120000,3,2,115,GBA Oeste,La Matanza,1043
1083,127000,5,2,187,GBA Oeste,La Matanza,679
1084,130000,3,2,83,GBA Oeste,La Matanza,1566
1085,130000,4,2,120,GBA Oeste,La Matanza,1083
1086,130000,4,2,178,GBA Oeste,La Matanza,730
1087,135000,4,2,160,GBA Oeste,La Matanza,844
1088,135000,8,3,290,GBA Oeste,La Matanza,466
1089,140000,2,1,88,GBA Oeste,La Matanza,1591
1090,149000,4,2,103,GBA Oeste,La Matanza,1447
1091,160000,5,2,140,GBA Oeste,La Matanza,1143
1092,165000,6,2,279,GBA Oeste,La Matanza,591
1093,169000,3,2,120,GBA Oeste,La Matanza,1408
1094,170000,5,3,150,GBA Oeste,La Matanza,1133
1095,170000,3,2,100,GBA Oeste,La Matanza,1700
1096,170000,7,2,340,GBA Oeste,La Matanza,500
1097,179000,6,5,174,GBA Oeste,La Matanza,1029
1098,185000,3,1,90,GBA Oeste,La Matanza,2056
1099,190000,5,3,120,GBA Oeste,La Matanza,1583
1100,190000,3,1,200,GBA Oeste,La Matanza,950
1101,195000,5,3,190,GBA Oeste,La Matanza,1026
1102,198000,4,2,231,GBA Oeste,La Matanza,857
1103,199900,4,2,190,GBA Oeste,La Matanza,1052
1104,200000,5,4,215,GBA Oeste,La Matanza,930
1105,210000,2,1,70,GBA Oeste,La Matanza,3000
1106,220000,4,2,120,GBA Oeste,La Matanza,1833
1107,230000,6,3,225,GBA Oeste,La Matanza,1022
1108,265000,5,2,200,GBA Oeste,La Matanza,1325
1109,269000,6,4,117,GBA Oeste,La Matanza,2299
1110,270000,6,3,266,GBA Oeste,La Matanza,1015
1111,450000,7,5,464,GBA Oeste,La Matanza,970
1112,520000,3,2,590,GBA Oeste,La Matanza,881
1113,900000,6,3,261,GBA Oeste,La Matanza,3448
1114,22000,3,1,45,GBA Oeste,Merlo,489
1115,37500,3,1,150,GBA Oeste,Merlo,250
1116,43000,4,1,80,GBA Oeste,Merlo,538
1117,44000,4,1,80,GBA Oeste,Merlo,550
1118,56900,4,2,120,GBA Oeste,Merlo,474
1119,59999,3,1,102,GBA Oeste,Merlo,588
1120,65000,2,1,58,GBA Oeste,Merlo,1121
1121,69500,3,1,229,GBA Oeste,Merlo,303
1122,70000,6,2,136,GBA Oeste,Merlo,515
1123,75000,4,1,130,GBA Oeste,Merlo,577
1124,75000,3,1,640,GBA Oeste,Merlo,117
1125,78000,3,1,115,GBA Oeste,Merlo,678
1126,78000,5,2,130,GBA Oeste,Merlo,600
1127,79900,4,1,200,GBA Oeste,Merlo,400
1128,80000,3,1,85,GBA Oeste,Merlo,941
1129,80000,6,4,200,GBA Oeste,Merlo,400
1130,81000,5,2,680,GBA Oeste,Merlo,119
1131,85000,3,1,140,GBA Oeste,Merlo,607
1132,93000,6,2,214,GBA Oeste,Merlo,435
1133,105000,4,1,116,GBA Oeste,Merlo,905
1134,120000,3,1,130,GBA Oeste,Merlo,923
1135,125000,3,1,110,GBA Oeste,Merlo,1136
1136,130000,6,2,172,GBA Oeste,Merlo,756
1137,130000,3,1,100,GBA Oeste,Merlo,1300
1138,133500,5,1,220,GBA Oeste,Merlo,607
1139,135000,4,1,76,GBA Oeste,Merlo,1776
1140,143000,6,4,300,GBA Oeste,Merlo,477
1141,153000,5,3,130,GBA Oeste,Merlo,1177
1142,155000,5,2,250,GBA Oeste,Merlo,620
1143,165000,4,1,90,GBA Oeste,Merlo,1833
1144,165000,3,2,170,GBA Oeste,Merlo,971
1145,190000,4,3,230,GBA Oeste,Merlo,826
1146,197000,4,2,118,GBA Oeste,Merlo,1669
1147,200000,4,2,120,GBA Oeste,Merlo,1667
1148,210000,7,4,300,GBA Oeste,Merlo,700
1149,215000,3,2,130,GBA Oeste,Merlo,1654
1150,216000,5,4,641,GBA Oeste,Merlo,337
1151,220000,4,3,200,GBA Oeste,Merlo,1100
1152,225000,4,2,200,GBA Oeste,Merlo,1125
1153,230000,4,2,134,GBA Oeste,Merlo,1716
1154,230000,5,4,250,GBA Oeste,Merlo,920
1155,250000,5,3,178,GBA Oeste,Merlo,1404
1156,260000,4,3,270,GBA Oeste,Merlo,963
1157,300000,5,4,153,GBA Oeste,Merlo,1961
1158,820000,4,3,330,GBA Oeste,Merlo,2485
1159,33000,3,2,300,GBA Oeste,Moreno,110
1160,35000,2,1,65,GBA Oeste,Moreno,538
1161,45000,3,1,59,GBA Oeste,Moreno,763
1162,46000,3,1,64,GBA Oeste,Moreno,719
1163,48000,4,1,412,GBA Oeste,Moreno,117
1164,69000,4,1,102,GBA Oeste,Moreno,676
1165,71500,3,1,75,GBA Oeste,Moreno,953
1166,85000,4,2,160,GBA Oeste,Moreno,531
1167,89999,4,2,74,GBA Oeste,Moreno,1216
1168,99950,6,3,190,GBA Oeste,Moreno,526
1169,105000,4,2,128,GBA Oeste,Moreno,820
1170,110000,4,2,130,GBA Oeste,Moreno,846
1171,120000,3,2,70,GBA Oeste,Moreno,1714
1172,120000,6,2,350,GBA Oeste,Moreno,343
1173,149000,2,2,85,GBA Oeste,Moreno,1753
1174,157500,4,3,135,GBA Oeste,Moreno,1167
1175,160000,5,2,159,GBA Oeste,Moreno,1006
1176,180000,3,1,88,GBA Oeste,Moreno,2045
1177,185000,4,2,120,GBA Oeste,Moreno,1542
1178,200000,5,3,145,GBA Oeste,Moreno,1379
1179,245000,5,2,158,GBA Oeste,Moreno,1551
1180,258000,4,2,185,GBA Oeste,Moreno,1395
1181,260000,6,4,180,GBA Oeste,Moreno,1444
1182,270000,5,2,193,GBA Oeste,Moreno,1399
1183,320000,5,4,260,GBA Oeste,Moreno,1231
1184,340000,6,4,390,GBA Oeste,Moreno,872
1185,350000,5,3,208,GBA Oeste,Moreno,1683
1186,420000,5,3,294,GBA Oeste,Moreno,1429
1187,440000,6,3,380,GBA Oeste,Moreno,1158
1188,540000,6,4,900,GBA Oeste,Moreno,600
1189,580000,4,4,320,GBA Oeste,Moreno,1812
1190,580000,7,6,450,GBA Oeste,Moreno,1289
1191,650000,10,4,550,GBA Oeste,Moreno,1182
1192,950000,7,4,380,GBA Oeste,Moreno,2500
1193,1250000,5,4,500,GBA Oeste,Moreno,2500
1194,1380000,7,7,925,GBA Oeste,Moreno,1492
1195,1400000,10,7,710,GBA Oeste,Moreno,1972
1196,1800000,6,7,602,GBA Oeste,Moreno,2990
1197,54900,3,1,52,GBA Oeste,Moron,1056
1198,79000,3,1,60,GBA Oeste,Moron,1317
1199,86000,4,1,124,GBA Oeste,Moron,694
1200,95000,5,2,180,GBA Oeste,Moron,528
1201,105000,4,1,129,GBA Oeste,Moron,814
1202,110000,4,2,200,GBA Oeste,Moron,550
1203,110000,4,1,142,GBA Oeste,Moron,775
1204,115000,3,2,104,GBA Oeste,Moron,1106
1205,128000,3,2,168,GBA Oeste,Moron,762
1206,134000,3,2,180,GBA Oeste,Moron,744
1207,135000,3,1,182,GBA Oeste,Moron,742
1208,140000,5,2,105,GBA Oeste,Moron,1333
1209,140000,4,2,140,GBA Oeste,Moron,1000
1210,140000,4,1,110,GBA Oeste,Moron,1273
1211,150000,3,1,155,GBA Oeste,Moron,968
1212,160000,4,2,99,GBA Oeste,Moron,1616
1213,160000,4,3,130,GBA Oeste,Moron,1231
1214,160000,4,2,160,GBA Oeste,Moron,1000
1215,165000,4,2,115,GBA Oeste,Moron,1435
1216,165000,4,3,234,GBA Oeste,Moron,705
1217,169500,4,3,180,GBA Oeste,Moron,942
1218,180000,4,1,135,GBA Oeste,Moron,1333
1219,185000,4,2,155,GBA Oeste,Moron,1194
1220,185000,5,2,176,GBA Oeste,Moron,1051
1221,185000,5,2,185,GBA Oeste,Moron,1000
1222,185000,5,2,155,GBA Oeste,Moron,1194
1223,189000,4,3,200,GBA Oeste,Moron,945
1224,204900,5,2,294,GBA Oeste,Moron,697
1225,210000,5,2,325,GBA Oeste,Moron,646
1226,226000,5,3,180,GBA Oeste,Moron,1256
1227,230000,5,3,184,GBA Oeste,Moron,1250
1228,235000,6,4,447,GBA Oeste,Moron,526
1229,237000,4,2,259,GBA Oeste,Moron,915
1230,279700,5,2,260,GBA Oeste,Moron,1076
1231,280000,4,3,290,GBA Oeste,Moron,966
1232,285000,5,3,240,GBA Oeste,Moron,1188
1233,299900,6,2,230,GBA Oeste,Moron,1304
1234,320000,5,3,250,GBA Oeste,Moron,1280
1235,325000,5,2,225,GBA Oeste,Moron,1444
1236,326700,4,3,242,GBA Oeste,Moron,1350
1237,330000,6,3,200,GBA Oeste,Moron,1650
1238,338000,5,3,264,GBA Oeste,Moron,1280
1239,350000,6,3,274,GBA Oeste,Moron,1277
1240,415000,7,4,464,GBA Oeste,Moron,894
1241,450000,5,3,282,GBA Oeste,Moron,1596
1242,80000,4,1,90,GBA Oeste,Tres de Febrero,889
1243,92000,4,1,120,GBA Oeste,Tres de Febrero,767
1244,92000,4,3,178,GBA Oeste,Tres de Febrero,517
1245,95000,3,1,84,GBA Oeste,Tres de Febrero,1131
1246,98000,5,2,251,GBA Oeste,Tres de Febrero,390
1247,100000,3,1,90,GBA Oeste,Tres de Febrero,1111
1248,105000,4,1,103,GBA Oeste,Tres de Febrero,1019
1249,109000,5,2,140,GBA Oeste,Tres de Febrero,779
1250,115000,4,2,192,GBA Oeste,Tres de Febrero,599
1251,119000,5,1,154,GBA Oeste,Tres de Febrero,773
1252,119000,6,2,145,GBA Oeste,Tres de Febrero,821
1253,119900,3,1,80,GBA Oeste,Tres de Febrero,1499
1254,120000,3,1,125,GBA Oeste,Tres de Febrero,960
1255,120000,4,2,109,GBA Oeste,Tres de Febrero,1101
1256,120000,3,2,160,GBA Oeste,Tres de Febrero,750
1257,138000,3,2,176,GBA Oeste,Tres de Febrero,784
1258,139900,5,2,100,GBA Oeste,Tres de Febrero,1399
1259,140000,5,2,140,GBA Oeste,Tres de Febrero,1000
1260,145000,6,2,200,GBA Oeste,Tres de Febrero,725
1261,148000,4,2,149,GBA Oeste,Tres de Febrero,993
1262,149000,4,1,150,GBA Oeste,Tres de Febrero,993
1263,155000,4,2,213,GBA Oeste,Tres de Febrero,728
1264,180000,4,3,308,GBA Oeste,Tres de Febrero,584
1265,185000,4,4,136,GBA Oeste,Tres de Febrero,1360
1266,195000,4,3,145,GBA Oeste,Tres de Febrero,1345
1267,200000,9,4,270,GBA Oeste,Tres de Febrero,741
1268,200000,5,3,220,GBA Oeste,Tres de Febrero,909
1269,205000,4,2,120,GBA Oeste,Tres de Febrero,1708
1270,210000,4,1,147,GBA Oeste,Tres de Febrero,1429
1271,219900,6,2,300,GBA Oeste,Tres de Febrero,733
1272,220000,4,2,175,GBA Oeste,Tres de Febrero,1257
1273,225000,2,1,160,GBA Oeste,Tres de Febrero,1406
1274,250000,4,4,200,GBA Oeste,Tres de Febrero,1250
1275,250000,3,3,150,GBA Oeste,Tres de Febrero,1667
1276,255000,4,1,213,GBA Oeste,Tres de Febrero,1197
1277,260000,5,1,220,GBA Oeste,Tres de Febrero,1182
1278,269000,7,4,300,GBA Oeste,Tres de Febrero,897
1279,269000,3,2,130,GBA Oeste,Tres de Febrero,2069
1280,289000,4,3,200,GBA Oeste,Tres de Febrero,1445
1281,389000,5,3,335,GBA Oeste,Tres de Febrero,1161
1282,390000,4,2,217,GBA Oeste,Tres de Febrero,1797
1283,470000,4,2,182,GBA Oeste,Tres de Febrero,2582
1284,495000,7,4,352,GBA Oeste,Tres de Febrero,1406
1285,500000,5,3,270,GBA Oeste,Tres de Febrero,1852
1286,975000,5,3,405,GBA Oeste,Tres de Febrero,2407
1287,45000,3,1,120,GBA Sur,Almirante Brown,375
1288,48000,4,1,89,GBA Sur,Almirante Brown,539
1289,55000,5,2,136,GBA Sur,Almirante Brown,404
1290,75000,3,1,80,GBA Sur,Almirante Brown,938
1291,79999,4,1,104,GBA Sur,Almirante Brown,769
1292,84892,5,2,220,GBA Sur,Almirante Brown,386
1293,99000,5,2,120,GBA Sur,Almirante Brown,825
1294,115000,4,1,167,GBA Sur,Almirante Brown,689
1295,115000,3,1,100,GBA Sur,Almirante Brown,1150
1296,118000,5,2,132,GBA Sur,Almirante Brown,894
1297,118000,4,2,115,GBA Sur,Almirante Brown,1026
1298,119000,4,1,106,GBA Sur,Almirante Brown,1123
1299,120000,4,2,157,GBA Sur,Almirante Brown,764
1300,125000,4,1,118,GBA Sur,Almirante Brown,1059
1301,139000,5,1,290,GBA Sur,Almirante Brown,479
1302,139000,5,1,290,GBA Sur,Almirante Brown,479
1303,155000,4,2,180,GBA Sur,Almirante Brown,861
1304,160000,5,2,240,GBA Sur,Almirante Brown,667
1305,170000,5,2,135,GBA Sur,Almirante Brown,1259
1306,185000,4,2,128,GBA Sur,Almirante Brown,1445
1307,187000,4,2,120,GBA Sur,Almirante Brown,1558
1308,193000,4,2,104,GBA Sur,Almirante Brown,1856
1309,197000,5,2,135,GBA Sur,Almirante Brown,1459
1310,220000,4,3,220,GBA Sur,Almirante Brown,1000
1311,230000,3,2,131,GBA Sur,Almirante Brown,1756
1312,260000,5,3,268,GBA Sur,Almirante Brown,970
1313,275000,5,2,218,GBA Sur,Almirante Brown,1261
1314,300000,5,2,180,GBA Sur,Almirante Brown,1667
1315,385000,7,3,360,GBA Sur,Almirante Brown,1069
1316,495000,5,2,238,GBA Sur,Almirante Brown,2080
1317,675000,5,3,365,GBA Sur,Almirante Brown,1849
1318,1100000,5,3,335,GBA Sur,Almirante Brown,3284
1319,1500000,7,7,629,GBA Sur,Almirante Brown,2385
1320,25000,3,1,90,GBA Sur,Avellaneda,278
1321,52000,2,1,121,GBA Sur,Avellaneda,430
1322,53000,3,1,72,GBA Sur,Avellaneda,736
1323,59000,3,2,110,GBA Sur,Avellaneda,536
1324,60000,4,1,100,GBA Sur,Avellaneda,600
1325,65000,4,2,64,GBA Sur,Avellaneda,1016
1326,65000,3,1,80,GBA Sur,Avellaneda,812
1327,65000,6,2,246,GBA Sur,Avellaneda,264
1328,68000,6,2,103,GBA Sur,Avellaneda,660
1329,72000,4,1,91,GBA Sur,Avellaneda,791
1330,74900,3,1,138,GBA Sur,Avellaneda,543
1331,75000,4,1,77,GBA Sur,Avellaneda,974
1332,75000,3,1,97,GBA Sur,Avellaneda,773
1333,75000,3,1,76,GBA Sur,Avellaneda,987
1334,77000,5,1,259,GBA Sur,Avellaneda,297
1335,78000,3,1,104,GBA Sur,Avellaneda,750
1336,85000,4,2,176,GBA Sur,Avellaneda,483
1337,85000,4,2,127,GBA Sur,Avellaneda,669
1338,87000,4,2,215,GBA Sur,Avellaneda,405
1339,98000,5,2,130,GBA Sur,Avellaneda,754
1340,99999,4,3,286,GBA Sur,Avellaneda,350
1341,100000,3,1,95,GBA Sur,Avellaneda,1053
1342,110000,3,2,200,GBA Sur,Avellaneda,550
1343,122000,4,2,183,GBA Sur,Avellaneda,667
1344,130000,4,2,180,GBA Sur,Avellaneda,722
1345,135000,6,3,283,GBA Sur,Avellaneda,477
1346,140000,4,3,190,GBA Sur,Avellaneda,737
1347,140000,4,2,108,GBA Sur,Avellaneda,1296
1348,150000,5,2,196,GBA Sur,Avellaneda,765
1349,155000,5,2,160,GBA Sur,Avellaneda,969
1350,164000,6,4,207,GBA Sur,Avellaneda,792
1351,165000,3,2,133,GBA Sur,Avellaneda,1241
1352,165000,4,2,123,GBA Sur,Avellaneda,1341
1353,168000,4,3,158,GBA Sur,Avellaneda,1063
1354,169000,6,2,133,GBA Sur,Avellaneda,1271
1355,175000,4,3,215,GBA Sur,Avellaneda,814
1356,180000,5,2,200,GBA Sur,Avellaneda,900
1357,185000,3,2,170,GBA Sur,Avellaneda,1088
1358,185000,5,3,230,GBA Sur,Avellaneda,804
1359,195000,5,1,198,GBA Sur,Avellaneda,985
1360,220000,6,4,277,GBA Sur,Avellaneda,794
1361,225000,3,2,143,GBA Sur,Avellaneda,1573
1362,230000,4,2,150,GBA Sur,Avellaneda,1533
1363,250000,4,2,173,GBA Sur,Avellaneda,1445
1364,270000,5,3,211,GBA Sur,Avellaneda,1280
1365,290000,7,3,258,GBA Sur,Avellaneda,1124
1366,40000,4,1,90,GBA Sur,Berazategui,444
1367,65000,3,1,80,GBA Sur,Berazategui,812
1368,70000,3,1,78,GBA Sur,Berazategui,897
1369,75000,3,1,65,GBA Sur,Berazategui,1154
1370,85000,2,1,105,GBA Sur,Berazategui,810
1371,95000,3,2,96,GBA Sur,Berazategui,990
1372,110000,3,2,80,GBA Sur,Berazategui,1375
1373,119000,5,2,185,GBA Sur,Berazategui,643
1374,130000,4,2,182,GBA Sur,Berazategui,714
1375,149999,7,4,278,GBA Sur,Berazategui,540
1376,170000,4,2,208,GBA Sur,Berazategui,817
1377,180000,5,1,98,GBA Sur,Berazategui,1837
1378,189000,7,3,130,GBA Sur,Berazategui,1454
1379,200000,3,1,90,GBA Sur,Berazategui,2222
1380,225000,4,2,140,GBA Sur,Berazategui,1607
1381,235000,5,2,174,GBA Sur,Berazategui,1351
1382,310000,4,2,128,GBA Sur,Berazategui,2422
1383,329000,4,2,145,GBA Sur,Berazategui,2269
1384,340000,5,3,219,GBA Sur,Berazategui,1553
1385,346000,6,2,205,GBA Sur,Berazategui,1688
1386,350000,5,2,155,GBA Sur,Berazategui,2258
1387,369000,5,2,200,GBA Sur,Berazategui,1845
1388,390000,4,2,171,GBA Sur,Berazategui,2281
1389,395000,5,2,227,GBA Sur,Berazategui,1740
1390,425000,5,3,188,GBA Sur,Berazategui,2261
1391,455000,6,2,260,GBA Sur,Berazategui,1750
1392,460000,6,2,285,GBA Sur,Berazategui,1614
1393,495000,9,3,234,GBA Sur,Berazategui,2115
1394,500000,4,2,150,GBA Sur,Berazategui,3333
1395,550000,4,3,228,GBA Sur,Berazategui,2412
1396,585000,5,2,342,GBA Sur,Berazategui,1711
1397,590000,6,4,292,GBA Sur,Berazategui,2021
1398,595000,5,4,266,GBA Sur,Berazategui,2237
1399,660000,4,3,239,GBA Sur,Berazategui,2762
1400,750000,6,4,386,GBA Sur,Berazategui,1943
1401,780000,6,3,355,GBA Sur,Berazategui,2197
1402,850000,4,3,269,GBA Sur,Berazategui,3160
1403,850000,5,4,292,GBA Sur,Berazategui,2911
1404,850000,4,3,375,GBA Sur,Berazategui,2267
1405,850000,5,3,454,GBA Sur,Berazategui,1872
1406,990000,6,3,467,GBA Sur,Berazategui,2120
1407,1200000,8,4,414,GBA Sur,Berazategui,2899
1408,1200000,5,5,430,GBA Sur,Berazategui,2791
1409,1300000,6,5,528,GBA Sur,Berazategui,2462
1410,1500000,6,5,542,GBA Sur,Berazategui,2768
1411,1550000,7,3,653,GBA Sur,Berazategui,2374
1412,2200000,14,7,606,GBA Sur,Berazategui,3630
1413,27000,3,1,52,GBA Sur,Esteban Echeverria,519
1414,80000,3,1,75,GBA Sur,Esteban Echeverria,1067
1415,120000,3,1,75,GBA Sur,Esteban Echeverria,1600
1416,150000,7,2,179,GBA Sur,Esteban Echeverria,838
1417,159000,4,3,100,GBA Sur,Esteban Echeverria,1590
1418,165000,4,3,150,GBA Sur,Esteban Echeverria,1100
1419,175000,6,2,197,GBA Sur,Esteban Echeverria,888
1420,179900,3,3,170,GBA Sur,Esteban Echeverria,1058
1421,185000,4,3,170,GBA Sur,Esteban Echeverria,1088
1422,185000,4,4,140,GBA Sur,Esteban Echeverria,1321
1423,195000,4,3,270,GBA Sur,Esteban Echeverria,722
1424,210000,5,3,700,GBA Sur,Esteban Echeverria,300
1425,215000,4,2,365,GBA Sur,Esteban Echeverria,589
1426,230000,4,4,220,GBA Sur,Esteban Echeverria,1045
1427,235000,5,3,184,GBA Sur,Esteban Echeverria,1277
1428,240000,5,2,190,GBA Sur,Esteban Echeverria,1263
1429,245000,4,2,765,GBA Sur,Esteban Echeverria,320
1430,250000,4,2,200,GBA Sur,Esteban Echeverria,1250
1431,255000,4,3,215,GBA Sur,Esteban Echeverria,1186
1432,260000,5,4,175,GBA Sur,Esteban Echeverria,1486
1433,265000,4,3,186,GBA Sur,Esteban Echeverria,1425
1434,275000,7,4,246,GBA Sur,Esteban Echeverria,1118
1435,289000,4,3,188,GBA Sur,Esteban Echeverria,1537
1436,295000,5,3,220,GBA Sur,Esteban Echeverria,1341
1437,295000,5,3,348,GBA Sur,Esteban Echeverria,848
1438,310000,6,3,220,GBA Sur,Esteban Echeverria,1409
1439,318000,6,2,749,GBA Sur,Esteban Echeverria,425
1440,340000,4,3,190,GBA Sur,Esteban Echeverria,1789
1441,375000,6,4,207,GBA Sur,Esteban Echeverria,1812
1442,375000,4,2,206,GBA Sur,Esteban Echeverria,1820
1443,375000,4,4,206,GBA Sur,Esteban Echeverria,1820
1444,390000,4,4,227,GBA Sur,Esteban Echeverria,1718
1445,395000,6,2,176,GBA Sur,Esteban Echeverria,2244
1446,595000,5,4,300,GBA Sur,Esteban Echeverria,1983
1447,830000,5,5,380,GBA Sur,Esteban Echeverria,2184
1448,850000,4,4,350,GBA Sur,Esteban Echeverria,2429
1449,880000,5,4,330,GBA Sur,Esteban Echeverria,2667
1450,890000,6,5,400,GBA Sur,Esteban Echeverria,2225
1451,980000,6,4,351,GBA Sur,Esteban Echeverria,2792
1452,1111111,9,4,431,GBA Sur,Esteban Echeverria,2578
1453,1550000,7,5,428,GBA Sur,Esteban Echeverria,3621
1454,3000000,8,6,700,GBA Sur,Esteban Echeverria,4286
1455,38000,3,1,108,GBA Sur,Ezeiza,352
1456,97999,3,1,76,GBA Sur,Ezeiza,1289
1457,115000,5,2,160,GBA Sur,Ezeiza,719
1458,119999,4,2,170,GBA Sur,Ezeiza,706
1459,119999,3,1,125,GBA Sur,Ezeiza,960
1460,124999,4,1,60,GBA Sur,Ezeiza,2083
1461,130000,3,1,94,GBA Sur,Ezeiza,1383
1462,149999,4,1,180,GBA Sur,Ezeiza,833
1463,150000,3,2,195,GBA Sur,Ezeiza,769
1464,150000,4,2,94,GBA Sur,Ezeiza,1596
