id,price,rooms,bathrooms,square_meters,zone,city,price_per_m2
1467,115000,3,2,100,GBA Sur,La Plata,1150
1468,119000,6,2,135,GBA Sur,La Plata,881
1469,120000,4,2,157,GBA Sur,La Plata,764
1470,124900,5,2,161,GBA Sur,La Plata,776
1471,125000,4,2,100,GBA Sur,La Plata,1250
1472,125000,6,4,210,GBA Sur,La Plata,595
1473,125000,6,4,210,GBA Sur,La Plata,595
1474,138000,5,1,92,GBA Sur,La Plata,1500
1475,140000,6,2,120,GBA Sur,La Plata,1167
1476,145000,3,2,132,GBA Sur,La Plata,1098
1477,150000,4,1,140,GBA Sur,La Plata,1071
1478,160000,3,2,97,GBA Sur,La Plata,1649
1479,160000,5,3,172,GBA Sur,La Plata,930
1480,160000,6,1,160,GBA Sur,La Plata,1000
1481,160000,9,1,209,GBA Sur,La Plata,766
1482,165000,4,1,113,GBA Sur,La Plata,1460
1483,180000,4,2,240,GBA Sur,La Plata,750
1484,180000,7,2,209,GBA Sur,La Plata,861
1485,195000,11,4,220,GBA Sur,La Plata,886
1486,219000,5,2,145,GBA Sur,La Plata,1510
1487,220000,5,2,145,GBA Sur,La Plata,1517
1488,225000,4,3,152,GBA Sur,La Plata,1480
1489,225000,2,2,176,GBA Sur,La Plata,1278
1490,226000,6,2,128,GBA Sur,La Plata,1766
1491,227000,5,2,214,GBA Sur,La Plata,1061
1492,230000,5,1,140,GBA Sur,La Plata,1643
1493,250000,4,2,152,GBA Sur,La Plata,1645
1494,260000,5,3,150,GBA Sur,La Plata,1733
1495,270000,7,4,350,GBA Sur,La Plata,771
1496,280000,6,4,374,GBA Sur,La Plata,749
1497,300000,4,2,238,GBA Sur,La Plata,1261
1498,310000,4,2,170,GBA Sur,La Plata,1824
1499,315000,5,4,242,GBA Sur,La Plata,1302
1500,320000,4,2,370,GBA Sur,La Plata,865
1501,330000,7,3,270,GBA Sur,La Plata,1222
1502,380000,6,4,300,GBA Sur,La Plata,1267
1503,420000,5,4,310,GBA Sur,La Plata,1355
1504,45000,3,1,75,GBA Sur,Lanus,600
1505,49000,4,2,90,GBA Sur,Lanus,544
1506,58500,4,1,82,GBA Sur,Lanus,713
1507,65000,6,2,90,GBA Sur,Lanus,722
1508,69000,4,2,174,GBA Sur,Lanus,397
1509,75000,5,2,100,GBA Sur,Lanus,750
1510,75000,4,2,99,GBA Sur,Lanus,758
1511,80000,3,2,160,GBA Sur,Lanus,500
1512,80000,3,1,89,GBA Sur,Lanus,899
1513,86000,4,2,137,GBA Sur,Lanus,628
1514,91000,6,3,228,GBA Sur,Lanus,399
1515,92000,3,2,153,GBA Sur,Lanus,601
1516,95000,3,2,183,GBA Sur,Lanus,519
1517,99900,3,1,90,GBA Sur,Lanus,1110
1518,110000,3,1,155,GBA Sur,Lanus,710
1519,114990,6,3,150,GBA Sur,Lanus,767
1520,119990,6,2,154,GBA Sur,Lanus,779
1521,120000,7,4,222,GBA Sur,Lanus,541
1522,120000,5,1,178,GBA Sur,Lanus,674
1523,125000,3,1,140,GBA Sur,Lanus,893
1524,135000,5,2,128,GBA Sur,Lanus,1055
1525,135000,5,2,150,GBA Sur,Lanus,900
1526,138000,3,1,201,GBA Sur,Lanus,687
1527,139900,3,1,68,GBA Sur,Lanus,2057
1528,144900,5,2,148,GBA Sur,Lanus,979
1529,145000,4,2,183,GBA Sur,Lanus,792
1530,150000,5,2,150,GBA Sur,Lanus,1000
1531,160000,7,1,320,GBA Sur,Lanus,500
1532,169000,5,2,162,GBA Sur,Lanus,1043
1533,175000,5,2,196,GBA Sur,Lanus,893
1534,180000,4,2,97,GBA Sur,Lanus,1856
1535,183000,9,5,310,GBA Sur,Lanus,590
1536,185000,6,2,171,GBA Sur,Lanus,1082
1537,190000,5,2,191,GBA Sur,Lanus,995
1538,195000,6,3,213,GBA Sur,Lanus,915
1539,199000,4,1,262,GBA Sur,Lanus,760
1540,230000,4,2,132,GBA Sur,Lanus,1742
1541,240000,5,2,200,GBA Sur,Lanus,1200
1542,249000,6,3,220,GBA Sur,Lanus,1132
1543,250000,5,3,255,GBA Sur,Lanus,980
1544,250000,6,2,290,GBA Sur,Lanus,862
1545,260000,4,2,230,GBA Sur,Lanus,1130
1546,269900,6,2,238,GBA Sur,Lanus,1134
1547,295000,4,3,353,GBA Sur,Lanus,836
1548,350000,5,4,235,GBA Sur,Lanus,1489
1549,45000,4,1,85,GBA Sur,Lomas de Zamora,529
1550,64999,3,1,60,GBA Sur,Lomas de Zamora,1083
1551,65000,3,1,80,GBA Sur,Lomas de Zamora,812
1552,65000,3,1,84,GBA Sur,Lomas de Zamora,774
1553,65000,4,1,69,GBA Sur,Lomas de Zamora,942
1554,65000,3,1,75,GBA Sur,Lomas de Zamora,867
1555,68000,4,2,190,GBA Sur,Lomas de Zamora,358
1556,70000,5,1,75,GBA Sur,Lomas de Zamora,933
1557,72000,4,2,126,GBA Sur,Lomas de Zamora,571
1558,84900,6,4,215,GBA Sur,Lomas de Zamora,395
1559,95000,4,2,119,GBA Sur,Lomas de Zamora,798
1560,99000,4,1,97,GBA Sur,Lomas de Zamora,1021
1561,115000,5,2,172,GBA Sur,Lomas de Zamora,669
1562,118000,3,1,73,GBA Sur,Lomas de Zamora,1616
1563,123000,4,2,148,GBA Sur,Lomas de Zamora,831
1564,125000,4,1,120,GBA Sur,Lomas de Zamora,1042
1565,135000,4,2,111,GBA Sur,Lomas de Zamora,1216
1566,139900,3,2,100,GBA Sur,Lomas de Zamora,1399
1567,145000,4,1,108,GBA Sur,Lomas de Zamora,1343
1568,149500,3,1,147,GBA Sur,Lomas de Zamora,1017
1569,154900,3,1,85,GBA Sur,Lomas de Zamora,1822
1570,164990,5,2,180,GBA Sur,Lomas de Zamora,917
1571,180000,3,4,350,GBA Sur,Lomas de Zamora,514
1572,180000,3,1,108,GBA Sur,Lomas de Zamora,1667
1573,194990,5,2,131,GBA Sur,Lomas de Zamora,1488
1574,199000,3,1,150,GBA Sur,Lomas de Zamora,1327
1575,210000,4,3,228,GBA Sur,Lomas de Zamora,921
1576,239000,5,1,320,GBA Sur,Lomas de Zamora,747
1577,239000,5,5,214,GBA Sur,Lomas de Zamora,1117
1578,258999,4,2,150,GBA Sur,Lomas de Zamora,1727
1579,272000,5,4,370,GBA Sur,Lomas de Zamora,735
1580,275000,5,3,248,GBA Sur,Lomas de Zamora,1109
1581,289900,6,4,235,GBA Sur,Lomas de Zamora,1234
1582,289990,7,4,273,GBA Sur,Lomas de Zamora,1062
1583,320000,5,3,219,GBA Sur,Lomas de Zamora,1461
1584,330000,6,3,120,GBA Sur,Lomas de Zamora,2750
1585,359990,6,1,191,GBA Sur,Lomas de Zamora,1885
1586,460000,5,3,224,GBA Sur,Lomas de Zamora,2054
1587,469990,5,4,383,GBA Sur,Lomas de Zamora,1227
1588,470000,5,3,253,GBA Sur,Lomas de Zamora,1858
1589,494000,7,3,266,GBA Sur,Lomas de Zamora,1857
1590,549000,5,4,335,GBA Sur,Lomas de Zamora,1639
1591,890000,6,3,300,GBA Sur,Lomas de Zamora,2967
1592,65000,4,2,225,GBA Sur,Quilmes,289
1593,72000,3,1,110,GBA Sur,Quilmes,655
1594,74900,3,1,105,GBA Sur,Quilmes,713
1595,75000,4,1,100,GBA Sur,Quilmes,750
1596,99000,3,2,250,GBA Sur,Quilmes,396
1597,105000,4,2,155,GBA Sur,Quilmes,677
1598,110000,3,1,445,GBA Sur,Quilmes,247
1599,119000,4,3,155,GBA Sur,Quilmes,768
1600,120000,5,3,220,GBA Sur,Quilmes,545
1601,120000,6,2,159,GBA Sur,Quilmes,755
1602,125000,4,2,186,GBA Sur,Quilmes,672
1603,125000,3,1,180,GBA Sur,Quilmes,694
1604,125000,3,1,122,GBA Sur,Quilmes,1025
1605,128000,5,3,145,GBA Sur,Quilmes,883
1606,130000,5,2,125,GBA Sur,Quilmes,1040
1607,130000,5,2,200,GBA Sur,Quilmes,650
1608,135000,4,2,177,GBA Sur,Quilmes,763
1609,135000,4,2,111,GBA Sur,Quilmes,1216
1610,135000,3,2,121,GBA Sur,Quilmes,1116
1611,139000,2,1,84,GBA Sur,Quilmes,1655
1612,139900,4,1,245,GBA Sur,Quilmes,571
1613,145000,5,2,174,GBA Sur,Quilmes,833
1614,148000,5,2,251,GBA Sur,Quilmes,590
1615,150000,3,2,80,GBA Sur,Quilmes,1875
1616,153000,4,1,98,GBA Sur,Quilmes,1561
1617,155000,4,3,293,GBA Sur,Quilmes,529
1618,160000,4,2,145,GBA Sur,Quilmes,1103
1619,169000,4,3,146,GBA Sur,Quilmes,1158
1620,170000,4,2,229,GBA Sur,Quilmes,742
1621,180000,4,3,219,GBA Sur,Quilmes,822
1622,189000,4,1,250,GBA Sur,Quilmes,756
1623,199000,5,3,224,GBA Sur,Quilmes,888
1624,220000,4,3,290,GBA Sur,Quilmes,759
1625,230000,4,3,323,GBA Sur,Quilmes,712
1626,230000,3,2,137,GBA Sur,Quilmes,1679
1627,240000,8,3,380,GBA Sur,Quilmes,632
1628,240000,6,2,240,GBA Sur,Quilmes,1000
1629,275000,4,3,197,GBA Sur,Quilmes,1396
1630,280000,4,2,183,GBA Sur,Quilmes,1530
1631,325000,5,3,281,GBA Sur,Quilmes,1157
1632,450000,5,2,274,GBA Sur,Quilmes,1642
1633,600000,4,3,190,GBA Sur,Quilmes,3158
1634,899900,5,4,330,GBA Sur,Quilmes,2727
1635,1050000,5,5,402,GBA Sur,Quilmes,2612
1636,1199000,6,6,331,GBA Sur,Quilmes,3622
1637,1290000,4,4,539,GBA Sur,Quilmes,2393
